ORDER_NUMBER,ORDER_QUANTITY,SHIPPED_QUANTITY,ORDER_TYPE,PURCHASE_ORDER_NUMBER
3294634,1,1,REGULAR,0
3650992,1,1,PROMOTIONAL,0
3352259,2,2,REGULAR,0
5406298,1,0,REGULAR,0
3356355,1,1,REGULAR,0
3152135,1,1,REGULAR,0
1909639,1,1,REGULAR,0
3316199,1,0,REGULAR,0
3318585,1,1,REGULAR,0
5343094,1,0,REGULAR,0
3899755,1,1,REGULAR,0
3904508,1,1,REGULAR,0
1562197,1,1,REGULAR,0
3689884,1,1,REGULAR,0
3649884,1,1,REGULAR,0
3178110,1,0,REGULAR,0
3104951,1,1,REGULAR,0
3321913,3,3,PROMOTIONAL,0
3559478,1,1,REGULAR,0
6406219,1,1,REGULAR,0
5480391,1,0,REGULAR,0
5377174,1,1,REGULAR,0
5256440,1,1,REGULAR,0
3655291,1,1,REGULAR,0
3486755,1,1,REGULAR,0
3164103,1,1,REGULAR,0
5396768,1,1,REGULAR,0
6498088,1,1,PROMOTIONAL,0
3356343,1,1,REGULAR,0
3457732,1,1,REGULAR,0
5284901,1,1,REGULAR,0
5533073,1,1,REGULAR,0
1860739,1,1,REGULAR,0
1813177,1,1,REGULAR,0
1586592,1,1,REGULAR,0
3842579,1,1,REGULAR,0
3547105,1,1,REGULAR,0
3229408,1,1,REGULAR,0
3897685,1,1,REGULAR,0
3244179,1,1,REGULAR,0
3890221,1,1,REGULAR,0
5341033,1,1,REGULAR,0
1753189,1,1,REGULAR,0
1661348,1,1,REGULAR,0
1826682,2,2,REGULAR,0
1866498,1,0,REGULAR,0
5369341,1,1,REGULAR,0
1650253,1,1,REGULAR,0
1566503,1,1,REGULAR,0
5453637,1,1,REGULAR,0
3135943,1,1,REGULAR,0
5295477,1,1,REGULAR,0
3228946,1,1,REGULAR,0
3803670,1,1,REGULAR,0
3718295,1,1,REGULAR,0
3676817,1,1,REGULAR,0
3220404,1,0,REGULAR,0
3460999,1,1,REGULAR,0
3630570,4,4,REGULAR,0
1872605,1,0,REGULAR,0
5482588,1,1,REGULAR,0
1889647,1,1,REGULAR,0
5376459,1,1,REGULAR,0
3350516Y,1,1,REGULAR,0
3209848,1,1,REGULAR,0
3253770,1,1,REGULAR,0
6557523,2,2,REGULAR,0
6108662,1,1,REGULAR,0
5196189,1,1,REGULAR,0
5866580,1,1,REGULAR,0
5737625,1,1,REGULAR,0
6572943,1,1,REGULAR,0
5844968,1,1,REGULAR,0
6839566,1,1,REGULAR,0
6946579,1,0,REGULAR,0
5806698,1,1,REGULAR,0
6690936,2,2,REGULAR,0
6700722,1,1,REGULAR,0
5796050,1,1,REGULAR,0
5664313,1,1,REGULAR,0
6833320,1,1,REGULAR,0
6808694,1,1,REGULAR,0
5752240,1,1,REGULAR,0
5652571,1,1,REGULAR,0
6704058,1,1,REGULAR,0
6687256,1,1,REGULAR,0
6403699,1,1,REGULAR,0
6821038,1,1,REGULAR,0
5826139,1,1,REGULAR,0
5182435,1,1,REGULAR,0
5882048,1,1,REGULAR,0
5908763,1,1,REGULAR,0
5717518,1,1,REGULAR,0
6920722,1,1,REGULAR,0
3703450,1,1,REGULAR,0
1753264,1,1,REGULAR,0
3185658,4,0,REGULAR,0
3203134,2,2,REGULAR,0
3143285,1,1,REGULAR,0
3181110,3,0,REGULAR,0
3860608,1,1,REGULAR,0
3184515,1,0,REGULAR,0
5132365,2,0,REGULAR,0
6751065,2,2,REGULAR,0
5915720,1,1,REGULAR,0
6674578,1,0,REGULAR,0
5359571,2,2,REGULAR,0
3792090,1,0,REGULAR,0
3251287,1,1,REGULAR,0
1967579,1,1,REGULAR,0
3256110,2,0,PROMOTIONAL,0
3243442,1,1,REGULAR,0
6240871,1,1,REGULAR,0
6742500,1,1,REGULAR,0
6920677,1,1,REGULAR,0
5415657,1,1,REGULAR,0
6732592,1,1,REGULAR,0
1719785,1,1,REGULAR,0
1631557,2,2,REGULAR,0
3617602,1,1,PROMOTIONAL,0
3314705,1,0,REGULAR,0
5911172,1,0,REGULAR,0
5147405,1,1,REGULAR,0
6726000,1,1,REGULAR,0
1780801,1,1,REGULAR,0
6918982,2,2,REGULAR,0
5743317,1,1,REGULAR,0
6286486,3,3,REGULAR,0
5945616,1,1,REGULAR,0
5676991,1,1,REGULAR,0
3194299,1,1,REGULAR,0
3297583,2,0,REGULAR,0
6684869,1,1,REGULAR,0
3739417,1,1,REGULAR,0
3141222,1,1,REGULAR,0
3835735,3,3,PROMOTIONAL,0
5705067,1,1,REGULAR,0
5708791,1,1,REGULAR,0
3610060,1,1,REGULAR,0
3200676,1,1,REGULAR,0
3474812A,1,1,REGULAR,0
3611702,2,2,REGULAR,0
5958195,1,1,REGULAR,0
1769055,1,1,REGULAR,0
3239051,1,1,REGULAR,0
5419957,2,0,REGULAR,0
1929018,2,0,REGULAR,0
6485225,1,1,REGULAR,0
6576004,1,1,REGULAR,0
1864388,1,1,REGULAR,0
5891654,1,1,REGULAR,0
3713486,1,1,REGULAR,0
3247727,2,2,REGULAR,0
3558446,2,2,REGULAR,0
6339788,1,1,REGULAR,0
3768183,1,1,REGULAR,0
3611585,1,1,REGULAR,0
5926999,2,2,PROMOTIONAL,0
6784710,1,1,REGULAR,0
3476247,3,0,REGULAR,0
3448514,1,1,PROMOTIONAL,0
6488908,1,1,REGULAR,0
6219671,1,0,REGULAR,0
6833405,1,0,REGULAR,0
6132107,1,1,REGULAR,0
6729529,1,1,REGULAR,0
6493222,1,1,REGULAR,0
6788993,1,1,REGULAR,0
6853502,1,1,REGULAR,0
3510881,3,3,REGULAR,0
6794544,1,1,REGULAR,0
6531504,1,1,REGULAR,0
6720715,2,2,REGULAR,0
6576911,3,3,REGULAR,0
6801423,3,3,REGULAR,0
6661173,2,2,REGULAR,0
6535637,3,3,REGULAR,0
6194929,1,1,REGULAR,0
6202171,1,1,REGULAR,0
6611965,1,1,PROMOTIONAL,0
6695601,1,1,REGULAR,0
6724543,1,1,REGULAR,0
6305636,3,3,PROMOTIONAL,0
6698297,1,1,REGULAR,0
6726237,1,1,REGULAR,0
6190135,1,1,REGULAR,0
6684735,4,0,REGULAR,0
6464677,3,3,REGULAR,0
6929564,1,0,REGULAR,0
6540931,1,1,PROMOTIONAL,0
6272411,3,3,REGULAR,0
6583853,1,1,REGULAR,0
6525137,1,1,REGULAR,0
6871815,4,4,PROMOTIONAL,0
6760476,2,2,REGULAR,0
6368388,2,2,REGULAR,0
6578836,1,1,REGULAR,0
6676358,6,6,BOOKING,0
6629586,2,0,REGULAR,0
6762896,1,1,REGULAR,0
6813551,2,2,REGULAR,0
6327080,1,0,REGULAR,0
6181875,1,1,REGULAR,0
6608898,1,1,REGULAR,0
6237596,9,9,PROMOTIONAL,0
6740460,1,1,REGULAR,0
6627450,2,0,REGULAR,0
6814012,5,5,PROMOTIONAL,0
6449984,1,1,REGULAR,0
6859606,1,0,REGULAR,0
6729875,1,1,REGULAR,0
6347066,1,1,REGULAR,0
6868427,1,1,REGULAR,0
6138019,5,0,REGULAR,0
5767665,1,1,REGULAR,0
6268640,1,1,REGULAR,0
1506068,1,1,REGULAR,0
3472750,1,1,REGULAR,0
3479085,1,1,REGULAR,0
1926900,1,1,REGULAR,0
3308519,1,0,REGULAR,0
3100986,3,3,REGULAR,0
5137435,1,1,REGULAR,0
1629694,1,1,REGULAR,0
1759240,1,1,REGULAR,0
6759061,2,2,REGULAR,0
3550982,1,1,REGULAR,0
3437036,1,1,REGULAR,0
3704481,1,1,REGULAR,0
1719408,3,3,REGULAR,0
5659776,1,1,REGULAR,0
5480878,1,1,REGULAR,0
1545175,1,1,REGULAR,0
5225259,1,1,REGULAR,0
1855452,1,1,REGULAR,0
5804310,1,1,REGULAR,0
6745829,4,4,PROMOTIONAL,0
6106068,1,1,REGULAR,0
1645338,1,0,REGULAR,0
1696220,1,1,REGULAR,0
5407632,1,1,REGULAR,0
1558058,1,1,REGULAR,0
6526181,1,1,PROMOTIONAL,0
5188274,1,1,REGULAR,0
6347049,1,1,REGULAR,0
3182431,1,1,REGULAR,0
3178449,1,1,REGULAR,0
6819819,1,1,REGULAR,0
6793901,1,1,REGULAR,0
5293874,1,0,REGULAR,0
6208212,1,1,REGULAR,0
1495964,1,0,REGULAR,0
1767965,1,1,REGULAR,0
6673909,1,0,REGULAR,0
3334125,1,1,REGULAR,0
3152038,6,6,REGULAR,0
5447959,2,0,REGULAR,0
1867740,3,0,REGULAR,0
3361590,1,1,REGULAR,0
1719695,1,1,REGULAR,0
5443543,8,0,PROMOTIONAL,0
1819396,1,1,REGULAR,0
5730946,1,1,PROMOTIONAL,0
6665808,3,0,REGULAR,0
1936136,1,1,REGULAR,0
3701886,1,1,REGULAR,0
1477536,1,1,REGULAR,0
1781834,3,0,REGULAR,0
3747953,4,4,REGULAR,0
5347978,3,0,REGULAR,0
3195004,10,10,REGULAR,0
3826632,1,1,REGULAR,0
5738447,1,1,REGULAR,0
5179135,6,6,REGULAR,0
3246268,2,2,REGULAR,0
1486050,1,1,REGULAR,0
5332728,1,1,REGULAR,0
3821364,1,1,REGULAR,0
5746611,1,1,REGULAR,0
3578176,1,1,PROMOTIONAL,0
3244379,1,0,REGULAR,0
1592697,1,1,REGULAR,0
3496486,1,1,REGULAR,0
1961452,2,2,REGULAR,0
3233389,1,0,REGULAR,0
5903391,1,0,REGULAR,0
6673883,2,0,REGULAR,0
1484628,1,1,REGULAR,0
3574434,1,1,REGULAR,0
3124950,4,4,REGULAR,0
3867239,1,1,REGULAR,0
5119718,1,1,REGULAR,0
6208579,5,5,REGULAR,0
3132917,2,2,REGULAR,0
5732654,2,2,REGULAR,0
3311461,1,0,REGULAR,0
5481252,1,1,REGULAR,0
5932524,1,1,REGULAR,0
3639882,4,4,REGULAR,0
3567278,2,2,REGULAR,0
3542190,1,1,REGULAR,0
3892164,1,1,REGULAR,0
6952561,1,1,REGULAR,0
1595515,1,1,REGULAR,0
3585940A,3,3,PROMOTIONAL,0
3895238,2,0,REGULAR,0
6753508,1,1,REGULAR,0
6604982,1,1,REGULAR,0
5645109,1,1,REGULAR,0
1685275,2,2,REGULAR,0
1958494,1,1,REGULAR,0
6830154,1,1,REGULAR,0
1967799,1,1,REGULAR,0
3647580,2,2,REGULAR,0
6950735,1,1,REGULAR,0
5335584,2,2,REGULAR,0
3114575,1,1,REGULAR,0
3901940,1,1,REGULAR,0
3828709,1,1,REGULAR,0
5142808,1,1,REGULAR,0
5390897,1,0,REGULAR,0
3355210,1,1,REGULAR,0
3324256,1,0,REGULAR,0
3888163,1,1,REGULAR,0
3647564,1,1,REGULAR,0
5939477,1,1,REGULAR,0
6523907,2,2,REGULAR,0
6950609,1,1,REGULAR,0
6681368,1,1,REGULAR,0
6880820,1,1,REGULAR,0
6229534,1,1,REGULAR,0
6966632,1,0,REGULAR,0
5646517,1,1,REGULAR,0
6315362,1,0,REGULAR,0
6787072,1,1,REGULAR,0
6898546,4,4,REGULAR,0
6768603,1,1,REGULAR,0
6327920,1,1,REGULAR,0
6448176,6,6,REGULAR,0
6637033,1,1,REGULAR,0
1656948,4,4,REGULAR,0
5951271,1,1,REGULAR,0
5196170,5,5,REGULAR,0
5496012,2,2,REGULAR,0
3723933,2,2,REGULAR,0
6399732,60,60,PROMOTIONAL,0
3904494,1,0,REGULAR,0
3508144,3,3,REGULAR,0
3605852,1,1,REGULAR,0
3793448,1,1,REGULAR,0
3464840,1,1,REGULAR,0
3600903,3,3,REGULAR,0
3587438,1,1,PROMOTIONAL,0
3883770,14,14,REGULAR,0
3604570,1,1,REGULAR,0
3737845,1,1,REGULAR,0
3810959,30,30,REGULAR,0
3576112,6,6,REGULAR,0
3167121,1,1,REGULAR,0
3114673,1,1,REGULAR,0
3283515,1,1,REGULAR,0
3131125,1,1,REGULAR,0
3909383,8,8,REGULAR,0
3546929,1,1,REGULAR,0
3876515,1,1,REGULAR,0
3894062,1,1,REGULAR,0
3267982,1,1,REGULAR,0
6552433,1,1,REGULAR,0
6709475,1,0,REGULAR,0
5756941,2,2,REGULAR,0
6914927,1,1,REGULAR,0
3503437,1,0,REGULAR,0
6865733,1,1,REGULAR,0
6613116,1,1,REGULAR,0
5436643,1,1,REGULAR,0
5190262,1,1,REGULAR,0
6491674,1,1,REGULAR,0
5470751,1,1,REGULAR,0
6951388,1,1,REGULAR,0
6206196,1,1,REGULAR,0
3524050,1,1,REGULAR,0
5738930,1,1,REGULAR,0
5124327,1,1,REGULAR,0
6813478,1,1,REGULAR,0
6249893,1,1,REGULAR,0
6740024,1,1,REGULAR,0
6371641,1,1,REGULAR,0
6266317,1,1,REGULAR,0
1556408,1,1,REGULAR,0
6565542,2,0,REGULAR,0
6566084,2,2,REGULAR,0
6912542,1,1,REGULAR,0
3518848,1,1,REGULAR,0
6934192,1,1,REGULAR,0
6852265,1,1,REGULAR,0
6928726,3,3,REGULAR,0
6761629,1,1,REGULAR,0
6426651,1,1,REGULAR,0
6296517,3,0,REGULAR,0
6463083,1,1,REGULAR,0
6311050,1,1,REGULAR,0
5142294,2,0,NON SALEABLE,0
6640439,1,0,REGULAR,0
6973257,1,1,REGULAR,0
6760058,1,1,REGULAR,0
6783717,3,3,REGULAR,0
6358076,1,1,REGULAR,0
6767085,1,1,REGULAR,0
6646583,1,1,REGULAR,0
6349376,1,1,REGULAR,0
6393629,1,0,REGULAR,0
6223898,1,1,REGULAR,0
6867840,1,1,REGULAR,0
6640371,4,0,REGULAR,0
6238041,1,1,REGULAR,0
6716596,1,1,REGULAR,0
6642406,1,1,REGULAR,0
6618466,1,1,REGULAR,0
6962455,3,3,REGULAR,0
6307652,1,1,REGULAR,0
6136283,1,1,REGULAR,0
6904468,1,1,REGULAR,0
6668958,2,2,REGULAR,0
6208135,1,0,REGULAR,0
6652590,1,1,REGULAR,0
6268844,1,0,REGULAR,0
6933572,2,2,REGULAR,0
1737978,10,10,REGULAR,0
6313686,1,1,REGULAR,0
6618546,2,2,REGULAR,0
6902627,1,0,REGULAR,0
1888614,1,1,REGULAR,0
3767417,1,1,PROMOTIONAL,0
5448894,1,1,REGULAR,0
3242450,1,1,REGULAR,0
3151820,1,1,REGULAR,0
1708675,1,1,REGULAR,0
6268633,1,1,REGULAR,0
1686172,1,1,REGULAR,0
5356331,1,1,REGULAR,0
3585870,1,1,REGULAR,0
5736543,1,1,REGULAR,0
3756105,1,0,REGULAR,0
3585915,2,2,PROMOTIONAL,0
1826462,1,1,REGULAR,0
1796900,1,1,PROMOTIONAL,0
1687712,1,1,REGULAR,0
1514407,1,1,REGULAR,0
3803891,1,1,REGULAR,0
6579862,1,1,PROMOTIONAL,0
1660523,1,1,REGULAR,0
3911319,1,1,REGULAR,0
3512068,1,1,REGULAR,0
3660876,1,1,REGULAR,0
5933449,1,1,REGULAR,0
3774836,1,1,REGULAR,0
6359487,1,0,PROMOTIONAL,0
3542892,1,1,REGULAR,0
6223281,1,1,REGULAR,0
3607923,1,1,REGULAR,0
1763312,1,1,REGULAR,0
6450699,1,1,REGULAR,0
1900631,1,1,REGULAR,0
1485665,2,2,REGULAR,0
5916045,1,1,REGULAR,0
5191946,1,1,PROMOTIONAL,0
5453703,1,1,REGULAR,0
5680105,1,1,REGULAR,0
3300636,1,1,REGULAR,0
5894472,1,1,PROMOTIONAL,0
5500499,2,2,PROMOTIONAL,0
6506403,1,1,REGULAR,0
3819892,1,1,REGULAR,0
3122150,1,1,REGULAR,0
6364599,1,1,REGULAR,0
3583244,1,1,PROMOTIONAL,0
5305683,1,1,REGULAR,0
3889072,1,1,REGULAR,0
5907256,1,1,REGULAR,0
5913129,1,1,REGULAR,0
3198767,2,2,PROMOTIONAL,0
3806928,1,1,REGULAR,0
1971493,1,1,REGULAR,0
3166695,1,1,REGULAR,0
3461624,1,1,REGULAR,0
5688873,1,1,REGULAR,0
3687357,1,1,REGULAR,0
5742273,1,1,REGULAR,0
6260918,1,1,REGULAR,0
3522759,1,1,REGULAR,0
3694078,2,2,PROMOTIONAL,0
6207870,2,2,REGULAR,0
1799760,2,2,REGULAR,0
1708665,2,2,PROMOTIONAL,0
1497323,4,4,PROMOTIONAL,0
3884355,1,1,REGULAR,0
1519274,1,1,REGULAR,0
5340353A,1,1,REGULAR,0
6478813,2,2,REGULAR,0
3639497,1,1,REGULAR,0
6197623,1,1,REGULAR,0
3314765,1,1,REGULAR,0
3299033,1,1,REGULAR,0
1786345,1,1,REGULAR,0
1737632,1,1,REGULAR,0
3632526,2,2,PROMOTIONAL,0
6312962,2,2,REGULAR,0
6497345,1,1,REGULAR,0
1804734,1,1,REGULAR,0
3167718,1,1,REGULAR,0
6335851,1,1,REGULAR,0
5381894,1,1,REGULAR,0
3361579Y,1,1,REGULAR,0
5477580,8,8,REGULAR,0
3142544,1,1,REGULAR,0
3537694,2,2,REGULAR,0
6506928,2,2,REGULAR,0
5308254,2,2,REGULAR,0
5329406,1,1,REGULAR,0
6396189,1,1,REGULAR,0
1864234,2,2,REGULAR,0
1975394Y,1,1,REGULAR,0
1807941,3,3,REGULAR,0
5181550,1,1,REGULAR,0
5666578,3,3,PROMOTIONAL,0
1597478,2,2,REGULAR,0
6707924,2,2,REGULAR,0
1520593,1,1,REGULAR,0
5817194,2,2,PROMOTIONAL,0
3662167,1,1,REGULAR,0
6658069,1,1,REGULAR,0
3156463,1,1,REGULAR,0
5478321,3,3,REGULAR,0
6504940,1,1,REGULAR,0
5263364,1,1,REGULAR,0
1938715,1,1,REGULAR,0
1671235,1,1,REGULAR,0
3295307,1,1,REGULAR,0
6785995,1,1,REGULAR,0
6408707,1,1,REGULAR,0
6281370,1,1,PROMOTIONAL,0
6918089,1,1,REGULAR,0
1726419,1,1,REGULAR,0
1664763,2,2,REGULAR,0
6378799,1,1,REGULAR,0
6467584,1,1,REGULAR,0
3503356,1,1,REGULAR,0
5539879,1,1,REGULAR,0
6340946,1,1,REGULAR,0
6502677,9,0,REGULAR,0
6435720,1,1,REGULAR,0
1566465,1,1,REGULAR,0
3101654,1,1,REGULAR,0
6678370,1,1,REGULAR,0
5434732,2,0,REGULAR,0
3570186,1,1,REGULAR,0
1955689,1,1,REGULAR,0
5237853,1,1,REGULAR,0
3852049,1,0,PROMOTIONAL,0
5874577,1,1,REGULAR,0
3106970,1,1,PROMOTIONAL,0
3583399,1,1,PROMOTIONAL,0
3201478,1,1,REGULAR,0
3923788,1,1,REGULAR,0
3479264,10,10,PROMOTIONAL,0
5725447,1,1,REGULAR,0
1932922,1,0,PROMOTIONAL,0
3808079,1,0,REGULAR,0
1484069,1,1,REGULAR,0
5538504,1,1,REGULAR,0
5442079,1,1,REGULAR,0
5376934,1,1,REGULAR,0
3652882,4,4,REGULAR,0
6354629,2,2,REGULAR,0
6519494,2,2,REGULAR,0
6873981,2,2,REGULAR,0
3177405,1,0,REGULAR,0
6572934,1,1,REGULAR,0
6862410,1,1,REGULAR,0
6536758,1,1,REGULAR,0
6947261,1,1,REGULAR,0
6836076,1,1,REGULAR,0
6725666,2,2,REGULAR,0
6508145,1,1,PROMOTIONAL,0
6872530,2,2,REGULAR,0
6102072,1,1,REGULAR,0
6338058,1,1,PROMOTIONAL,0
6515068,1,1,REGULAR,0
6618906,1,1,REGULAR,0
6725286,1,1,REGULAR,0
5700020,1,0,REGULAR,0
6296780,1,1,REGULAR,0
6097737,5,5,BOOKING,0
3368976,1,1,REGULAR,0
6203638,1,1,REGULAR,0
1980643,1,1,REGULAR,0
3716409,1,1,REGULAR,0
3532914,1,1,REGULAR,0
3309324,1,0,REGULAR,0
5150500,1,1,REGULAR,0
1728843,2,2,REGULAR,0
6815730,1,0,REGULAR,0
6251842,2,2,REGULAR,0
6713941,8,8,REGULAR,0
6416892,4,4,PROMOTIONAL,0
6867890,1,1,REGULAR,0
6230530,6,6,REGULAR,0
6111697,3,3,REGULAR,0
6783736,1,1,REGULAR,0
6688757,1,1,REGULAR,0
6843625,1,1,REGULAR,0
6299775,5,5,REGULAR,0
6322655,2,2,REGULAR,0
6272931,6,6,BOOKING,0
6686611,2,2,REGULAR,0
6253197,4,4,PROMOTIONAL,0
6245592,6,6,BOOKING,0
6745388,1,1,REGULAR,0
6935935,5,0,REGULAR,0
6249249,12,12,REGULAR,0
6695439,2,2,REGULAR,0
6129034,2,2,REGULAR,0
6424727,2,2,REGULAR,0
6958968,2,2,REGULAR,0
6771398,3,0,REGULAR,0
6697759,1,1,PROMOTIONAL,0
6208113,1,1,REGULAR,0
1618800,1,1,REGULAR,0
5396744,1,1,REGULAR,0
6658237,1,0,REGULAR,0
5276040,1,1,REGULAR,0
6663899,1,0,REGULAR,0
6690367,1,1,REGULAR,0
5123529,1,1,REGULAR,0
3508804,4,4,PROMOTIONAL,0
3645073,1,1,REGULAR,0
6590765,1,1,REGULAR,0
6926012,1,1,REGULAR,0
6207533,6,6,REGULAR,0
6654698,3,3,REGULAR,0
5469460,1,1,REGULAR,0
3855779,1,1,REGULAR,0
5348367,1,1,REGULAR,0
5393409,1,1,REGULAR,0
6658408,1,0,REGULAR,0
5168417,1,1,REGULAR,0
6294261,2,2,REGULAR,0
6868192,1,1,REGULAR,0
6640020,3,0,REGULAR,0
6741627,1,1,REGULAR,0
6531682,1,1,REGULAR,0
6648045,1,1,REGULAR,0
6621384,1,1,REGULAR,0
6253556,1,1,REGULAR,0
6872668,1,1,REGULAR,0
6655463,1,1,REGULAR,0
6297935,1,1,REGULAR,0
6367036,1,1,REGULAR,0
6437287,1,1,REGULAR,0
5712217,1,0,REGULAR,0
6836401,1,1,REGULAR,0
6755304,1,1,REGULAR,0
3574456,8,8,BOOKING,0
6683179,1,1,REGULAR,0
5667591,1,1,REGULAR,0
5110906,1,1,REGULAR,0
1468734,1,1,REGULAR,0
6635180,1,0,REGULAR,0
3876647,1,1,REGULAR,0
5815160,1,1,REGULAR,0
6317085,1,1,REGULAR,0
6609025,1,1,REGULAR,0
6601809,1,1,REGULAR,0
6332038,2,2,REGULAR,0
6433058,1,1,REGULAR,0
6773065,8,8,REGULAR,0
6567001,1,1,REGULAR,0
6769103,3,3,REGULAR,0
6360552,8,8,REGULAR,0
6471254,3,3,REGULAR,0
6726048,1,1,REGULAR,0
6452240,2,2,REGULAR,0
6862733,1,1,REGULAR,0
6975264,1,1,REGULAR,0
6717988,1,1,REGULAR,0
6193031,1,1,REGULAR,0
6748767A,1,1,REGULAR,0
6523734,2,2,REGULAR,0
6394051,1,0,REGULAR,0
6609567,1,1,REGULAR,0
6921648,2,2,REGULAR,0
6695654,2,2,REGULAR,0
6605252,3,3,REGULAR,0
6770811,2,2,REGULAR,0
6898095,6,6,REGULAR,0
6449021,4,4,REGULAR,0
6177416,1,1,REGULAR,0
6561352,4,4,REGULAR,0
6316128,3,3,REGULAR,0
6849336,4,4,REGULAR,0
6308843,1,1,REGULAR,0
6855987,1,1,REGULAR,0
6271855,1,1,REGULAR,0
6756441,2,2,REGULAR,0
6207299,1,1,REGULAR,0
6349243,1,1,REGULAR,0
6843089,1,0,REGULAR,0
6510028,1,1,REGULAR,0
6694203,2,2,REGULAR,0
6952335,6,6,REGULAR,0
6390452,1,1,REGULAR,0
6934891,1,1,REGULAR,0
6684833,1,1,REGULAR,0
6828396,1,1,REGULAR,0
6919696,1,1,REGULAR,0
5519968,1,1,REGULAR,0
3590817,1,1,REGULAR,0
5516474,3,3,REGULAR,0
6464264,2,2,REGULAR,0
6774570,6,6,REGULAR,0
6381113,6,6,PROMOTIONAL,0
6224650,4,4,REGULAR,0
6338918A,6,6,REGULAR,0
6220774,2,2,REGULAR,0
1728157,1,1,REGULAR,0
1571400,1,1,REGULAR,0
1870499,1,1,REGULAR,0
1664742,1,1,REGULAR,0
3186881,1,1,REGULAR,0
5672994,2,2,REGULAR,0
5747873,1,1,REGULAR,0
6740265,1,1,REGULAR,0
5899691,1,1,REGULAR,0
5165017,1,1,REGULAR,0
3287097,1,1,REGULAR,0
3664389,2,2,REGULAR,0
1777288,3,0,REGULAR,0
3677959,2,2,REGULAR,0
1692890,1,1,REGULAR,0
6850963,2,2,REGULAR,0
6950465,1,1,REGULAR,0
6590039,1,1,REGULAR,0
6948682,2,2,REGULAR,0
9810910,2,2,PROMOTIONAL,?
6758697,2,2,REGULAR,0
6604820,1,1,REGULAR,0
6485104,1,1,REGULAR,0
6563685,1,1,REGULAR,0
6770295,1,1,REGULAR,0
6881709,2,2,REGULAR,0
6926474,3,3,REGULAR,0
6585615,1,1,REGULAR,0
6944553,2,0,REGULAR,0
1802180,1,1,REGULAR,0
6856185,2,2,REGULAR,0
6334500,3,3,REGULAR,0
6230545,2,2,REGULAR,0
5290219,1,1,REGULAR,0
1604371,1,0,REGULAR,0
6794391,3,0,REGULAR,0
6665028,3,0,REGULAR,0
6870909,1,1,REGULAR,0
6001961,1,1,SEASONAL,0
3753896,1,1,REGULAR,0
6469503,1,1,REGULAR,0
5342843,1,1,REGULAR,0
5745182,1,0,REGULAR,0
5337615,1,1,REGULAR,0
5684605,1,0,REGULAR,0
3133394,1,1,REGULAR,0
3526566,1,1,PROMOTIONAL,0
3512092,1,1,REGULAR,0
5892831,1,1,REGULAR,0
3709479,4,0,REGULAR,0
5495600Y,1,1,REGULAR,0
6830093,1,1,REGULAR,0
1922453,1,1,REGULAR,0
6298268,4,4,REGULAR,0
3474481,1,1,REGULAR,0
6233082,1,0,REGULAR,0
5801960,1,0,REGULAR,0
5885274,1,0,REGULAR,0
1583517,1,1,REGULAR,0
3491855,2,2,REGULAR,0
1715650,1,1,REGULAR,0
3921252,1,1,REGULAR,0
6339934,1,1,REGULAR,0
5869727,1,1,REGULAR,0
1771386,1,1,REGULAR,0
1892787,1,1,REGULAR,0
5931446,1,1,REGULAR,0
5835728,1,1,REGULAR,0
3711096,1,1,REGULAR,0
5315790,1,1,REGULAR,0
5236940,1,1,REGULAR,0
1788974,1,0,REGULAR,0
3903423,1,1,REGULAR,0
3791734,1,1,REGULAR,0
3628627,1,1,REGULAR,0
5462344,1,1,REGULAR,0
1595110,1,1,REGULAR,0
3797109,1,1,REGULAR,0
5885840,1,1,REGULAR,0
1561600,1,0,REGULAR,0
3164113,1,1,REGULAR,0
1744628,1,1,REGULAR,0
5648701,1,1,REGULAR,0
5798372,1,0,REGULAR,0
1741485,1,1,REGULAR,0
3136882,2,2,REGULAR,0
1679614,1,1,REGULAR,0
5769112,1,1,REGULAR,0
6210433,1,0,REGULAR,0
6853162,1,1,REGULAR,0
6621320,1,1,PROMOTIONAL,0
6533353,6,6,REGULAR,0
6330542,1,1,REGULAR,0
5231811,2,2,REGULAR,0
6465595,3,3,REGULAR,0
6359811,1,1,REGULAR,0
6444195,3,3,REGULAR,0
6319516,3,3,REGULAR,0
6947038,2,2,REGULAR,0
6887919,2,2,REGULAR,0
6736288,3,3,REGULAR,0
6368342,5,5,REGULAR,0
6835078,2,2,PROMOTIONAL,0
6951564,6,0,REGULAR,0
6937196,12,12,REGULAR,0
6895765,1,1,REGULAR,0
6803901,10,10,REGULAR,0
6946849,1,1,REGULAR,0
6150576,3,0,REGULAR,0
3192621,1,1,REGULAR,0
5251213,2,2,PROMOTIONAL,0
1699607,1,1,REGULAR,0
3716379,1,1,REGULAR,0
3567916,1,1,REGULAR,0
3217998,3,3,PROMOTIONAL,0
3500891,1,0,REGULAR,0
3230556,3,0,REGULAR,0
5469301,3,0,REGULAR,0
5232241,3,0,REGULAR,0
3313754,1,0,REGULAR,0
3317591,1,0,REGULAR,0
1718343,1,0,REGULAR,0
3285403,4,0,REGULAR,0
5397686,3,0,REGULAR,0
5398659,1,0,REGULAR,0
5895968,2,0,REGULAR,0
5383892,8,0,REGULAR,0
5427356,1,0,REGULAR,0
5330840,1,0,REGULAR,0
5470891,1,0,REGULAR,0
3298516,2,0,REGULAR,0
