,CUSTOMER_NUMBER,CUSTOMER_LOCATION,CUSTOMER_DEPARTMENT,CUSTOMER_PROVINCE
8812,2059,6,62,CALIFORNIA
8813,1954,31,62,MICHIGAN
8814,2806,22,62,CALIFORNIA
8815,387,16,62,ARIZONA
8816,3909,1,62,MICHIGAN
8817,2142,15,62,ARIZONA
8818,10672,1,0,CALIFORNIA
8819,2020,4,60,TEXAS
8820,387,17,62,ARIZONA
8821,387,21,62,ARIZONA
8822,389,1,60,ARIZONA
8823,1691,11,62,ARIZONA
8824,1869,1,62,CALIFORNIA
8825,251,1,0,CALIFORNIA
8826,4096,1,0,ARIZONA
8827,1891,2,62,TEXAS
8828,1693,1,60,TEXAS
8829,2871,5,80,ARIZONA
8830,1775,1,60,CALIFORNIA
8831,1452,4,9,TEXAS
8832,2806,14,62,CALIFORNIA
8833,2789,1,60,ARIZONA
8834,2806,17,62,CALIFORNIA
8835,2312,3,62,ARIZONA
8836,387,21,62,ARIZONA
8837,2300,9,9,CALIFORNIA
8838,2486,4,62,TEXAS
8839,15165,1,0,CALIFORNIA
8840,2305,1,62,CALIFORNIA
8841,804,4,62,TEXAS
8842,10110,1,0,ARIZONA
8843,1895,1,62,CALIFORNIA
8844,1709,21,62,TEXAS
8845,2646,1,0,ARIZONA
8846,16473,1,0,FLORIDA
8847,2061,9,60,TEXAS
8848,64,1,62,CALIFORNIA
8849,168,1,62,ARIZONA
8850,1307,2,60,TEXAS
8851,2701,1,62,ARIZONA
8852,2979,1,9,TEXAS
8853,110,13,60,TEXAS
8854,1254,1,0,CALIFORNIA
8855,804,1,60,TEXAS
8856,271,1,60,CALIFORNIA
8857,2230,5,62,TEXAS
8858,2002,1,60,FLORIDA
8859,387,7,62,ARIZONA
8860,1254,1,0,CALIFORNIA
8861,1972,4,67,TEXAS
8862,1412,1,9,TEXAS
8863,1001,1,60,TEXAS
8864,2645,10,62,ARIZONA
8865,387,13,62,ARIZONA
8866,110,1,60,TEXAS
8867,16473,1,0,FLORIDA
8868,208,14,62,TEXAS
8869,985,20,62,ARIZONA
8870,646,2,62,MICHIGAN
8871,2486,1,62,TEXAS
8872,2438,6,62,TEXAS
8873,2486,1,62,TEXAS
8874,643,1,62,CALIFORNIA
8875,387,5,62,ARIZONA
8876,1297,2,62,CALIFORNIA
8877,2230,1,62,TEXAS
8878,1819,1,60,TEXAS
8879,387,22,62,ARIZONA
8880,387,15,62,ARIZONA
8881,2786,14,62,MICHIGAN
8882,1974,5,9,CALIFORNIA
8883,1775,7,62,CALIFORNIA
8884,387,1,62,ARIZONA
8885,947,1,9,CALIFORNIA
8886,2182,8,62,TEXAS
8887,387,23,62,ARIZONA
8888,2142,4,62,ARIZONA
8889,2872,6,62,TEXAS
8890,2486,4,62,TEXAS
8891,387,22,62,ARIZONA
8892,2813,1,60,TEXAS
8893,341,1,0,NEW JERSEY
8894,1496,9,62,ARIZONA
8895,2020,4,60,TEXAS
8896,2061,7,62,TEXAS
8897,655,1,60,TEXAS
8898,220,1,9,TEXAS
8899,2791,1,0,ARIZONA
8900,2620,15,83,ARIZONA
8901,2486,25,70,TEXAS
8902,75379,672,0,ARIZONA
8903,2073,60,70,TEXAS
8904,2142,5,62,ARIZONA
8905,2013,1,62,ARIZONA
8906,2871,1,62,ARIZONA
8907,387,2,30,ARIZONA
8908,387,3,30,ARIZONA
8909,2438,15,32,TEXAS
8910,2438,15,32,TEXAS
8911,7331,281,0,FLORIDA
8912,2438,12,32,TEXAS
8913,387,1,30,ARIZONA
8914,643,1,64,CALIFORNIA
8915,1496,9,64,ARIZONA
8916,2312,1,64,ARIZONA
8917,2214,7,64,ARIZONA
8918,497,1,64,TEXAS
8919,387,5,64,ARIZONA
8920,2438,5,64,TEXAS
8921,2073,45,9,TEXAS
8922,1891,2,62,TEXAS
8923,2486,6,62,TEXAS
8924,2014,12,60,TEXAS
8925,2015,2,9,TEXAS
8926,2073,4,62,TEXAS
8927,2061,7,62,TEXAS
8928,47,1,9,TEXAS
8929,2073,44,67,TEXAS
8930,2674,21,60,CALIFORNIA
8931,2438,12,62,TEXAS
8932,2438,33,62,TEXAS
8933,1693,1,60,TEXAS
8934,2806,1,62,CALIFORNIA
8935,2438,12,62,TEXAS
8936,2813,1,60,TEXAS
8937,2438,33,62,TEXAS
8938,655,1,60,TEXAS
8939,1307,2,60,TEXAS
8940,2438,33,62,TEXAS
8941,2486,4,62,TEXAS
8942,387,10,30,ARIZONA
8943,2438,7,23,TEXAS
8944,16473,1,0,FLORIDA
8945,1145,5,62,TEXAS
8946,16025,1,0,TEXAS
8947,2486,4,62,TEXAS
8948,387,21,62,ARIZONA
8949,2312,12,62,ARIZONA
8950,2620,18,62,ARIZONA
8951,643,1,62,CALIFORNIA
8952,16143,1,0,ARIZONA
8953,2144,31,62,CALIFORNIA
8954,2438,15,62,TEXAS
8955,1693,1,60,TEXAS
8956,3910,1,60,MICHIGAN
8957,3911,2,60,MICHIGAN
8958,110,1,60,TEXAS
8959,2182,2,60,TEXAS
8960,1691,12,62,ARIZONA
8961,2312,12,62,ARIZONA
8962,652,5,60,MICHIGAN
8963,2914,1,62,CALIFORNIA
8964,387,8,62,ARIZONA
8965,2144,31,62,CALIFORNIA
8966,2144,31,62,CALIFORNIA
8967,1693,1,60,TEXAS
8968,2142,6,62,ARIZONA
8969,2144,48,62,CALIFORNIA
8970,655,4,70,TEXAS
8971,2020,29,10,TEXAS
8972,1709,44,70,TEXAS
8973,2871,3,70,ARIZONA
8974,1934,50,70,ARIZONA
8975,387,1,62,ARIZONA
8976,81649,1,0,ARIZONA
8977,387,19,62,ARIZONA
8978,387,20,30,ARIZONA
8979,208,1,30,TEXAS
8980,2674,21,30,CALIFORNIA
8981,387,2,30,ARIZONA
8982,2872,1,30,TEXAS
8983,1891,2,30,TEXAS
8984,1871,1,62,ARIZONA
8985,2872,1,30,TEXAS
8986,2759,1,9,CALIFORNIA
8987,387,14,30,ARIZONA
8988,2312,1,30,ARIZONA
8989,2674,21,30,CALIFORNIA
8990,387,6,30,ARIZONA
8991,1560,4,30,MICHIGAN
8992,387,14,30,ARIZONA
8993,1360,1,62,ARIZONA
8994,387,6,30,ARIZONA
8995,2666,4,20,CALIFORNIA
8996,2209,1,73,TEXAS
8997,75379,660,0,ARIZONA
8998,2666,4,20,CALIFORNIA
8999,1934,50,70,ARIZONA
9000,75379,301,0,TEXAS
9001,110,3,20,TEXAS
9002,858,1,0,CALIFORNIA
9003,2674,21,30,CALIFORNIA
9004,387,1,30,ARIZONA
9005,387,7,30,ARIZONA
9006,2759,1,9,CALIFORNIA
9007,1983,3,60,TEXAS
9008,389,11,60,ARIZONA
9009,2486,1,62,TEXAS
9010,1974,1,9,CALIFORNIA
9011,2914,1,62,CALIFORNIA
9012,2142,7,60,ARIZONA
9013,2914,47,62,CALIFORNIA
9014,2214,3,62,ARIZONA
9015,2205,1,0,TEXAS
9016,2312,15,60,ARIZONA
9017,110,6,60,TEXAS
9018,655,1,60,TEXAS
9019,10249,1,0,CALIFORNIA
9020,1775,23,9,CALIFORNIA
9021,2144,48,62,CALIFORNIA
9022,2144,48,62,CALIFORNIA
9023,2486,1,62,TEXAS
9024,387,23,62,ARIZONA
9025,10569,1,0,CALIFORNIA
9026,208,14,62,TEXAS
9027,322,5,62,TEXAS
9028,2182,2,60,TEXAS
9029,2194,1,0,ARIZONA
9030,2806,1,62,CALIFORNIA
9031,387,13,62,ARIZONA
9032,322,1,62,TEXAS
9033,387,13,62,ARIZONA
9034,1307,2,60,TEXAS
9035,2059,33,62,CALIFORNIA
9036,387,3,62,ARIZONA
9037,1775,7,62,CALIFORNIA
9038,2914,47,62,CALIFORNIA
9039,389,1,60,ARIZONA
9040,168,4,62,ARIZONA
9041,389,3,62,ARIZONA
9042,15003,1,0,NEW JERSEY
9043,1145,5,62,TEXAS
9044,2142,1,62,ARIZONA
9045,2059,6,62,CALIFORNIA
9046,2037,1,60,ARIZONA
9047,387,15,62,ARIZONA
9048,16474,1,0,TEXAS
9049,2674,21,60,CALIFORNIA
9050,15037,1,0,MICHIGAN
9051,2073,89,62,TEXAS
9052,985,1,62,ARIZONA
9053,15749,1,0,TEXAS
9054,1360,1,62,ARIZONA
9055,2312,12,62,ARIZONA
9056,1145,5,62,TEXAS
9057,2972,21,62,TEXAS
9058,2059,33,62,CALIFORNIA
9059,10795,1,0,TEXAS
9060,2972,21,62,TEXAS
9061,766,1,0,ARIZONA
9062,11016,1,0,TEXAS
9063,2620,18,62,ARIZONA
9064,387,6,62,ARIZONA
9065,2020,92,60,TEXAS
9066,410,1,62,TEXAS
9067,1691,1,62,ARIZONA
9068,2759,1,9,CALIFORNIA
9069,2754,2,62,CALIFORNIA
9070,2144,33,62,CALIFORNIA
9071,1891,2,62,TEXAS
9072,2914,47,62,CALIFORNIA
9073,1934,4,62,ARIZONA
9074,10110,1,0,ARIZONA
9075,2182,2,60,TEXAS
9076,387,64,70,ARIZONA
9077,2209,5,60,TEXAS
9078,2230,1,62,TEXAS
9079,2759,1,9,CALIFORNIA
9080,1869,1,62,CALIFORNIA
9081,655,41,60,TEXAS
9082,387,19,62,ARIZONA
9083,387,3,62,ARIZONA
9084,2754,2,62,CALIFORNIA
9085,2061,7,62,TEXAS
9086,387,25,65,ARIZONA
9087,1691,1,62,ARIZONA
9088,2950,2,9,TEXAS
9089,2620,18,62,ARIZONA
9090,110,1,60,TEXAS
9091,2438,33,62,TEXAS
9092,387,13,62,ARIZONA
9093,985,25,62,ARIZONA
9094,985,24,62,ARIZONA
9095,387,21,65,ARIZONA
9096,1046,1,9,CALIFORNIA
9097,271,11,62,CALIFORNIA
9098,2144,33,62,CALIFORNIA
9099,2142,4,62,ARIZONA
9100,985,14,62,ARIZONA
9101,2759,1,9,CALIFORNIA
9102,387,5,62,ARIZONA
9103,2914,47,62,CALIFORNIA
9104,2142,1,62,ARIZONA
9105,2230,1,62,TEXAS
9106,387,5,62,ARIZONA
9107,2950,2,9,TEXAS
9108,1788,1,0,NEW JERSEY
9109,1934,4,62,ARIZONA
9110,10068,1,0,ARIZONA
9111,64,9,62,CALIFORNIA
9112,1974,5,9,CALIFORNIA
9113,2020,52,60,TEXAS
9114,16359,1,0,MICHIGAN
9115,1934,4,62,ARIZONA
9116,3909,1,62,MICHIGAN
9117,387,3,62,ARIZONA
9118,2144,73,62,CALIFORNIA
9119,2144,71,62,CALIFORNIA
9120,387,1,62,ARIZONA
9121,387,24,62,ARIZONA
9122,2149,6,62,TEXAS
9123,2142,70,62,ARIZONA
9124,2144,33,62,CALIFORNIA
9125,2871,5,80,ARIZONA
9126,387,7,62,ARIZONA
9127,1254,1,0,CALIFORNIA
9128,2438,6,62,TEXAS
9129,16359,1,0,MICHIGAN
9130,3911,2,60,MICHIGAN
9131,2438,33,32,TEXAS
9132,271,22,61,CALIFORNIA
9133,2312,15,61,ARIZONA
9134,2486,4,61,TEXAS
9135,2002,1,61,FLORIDA
9136,1307,2,61,TEXAS
9137,110,1,61,TEXAS
9138,2438,12,61,TEXAS
9139,2073,4,61,TEXAS
9140,2073,4,61,TEXAS
9141,2126,1,0,ARIZONA
9142,64,9,62,CALIFORNIA
9143,2020,24,61,TEXAS
9144,7331,521,9,GEORGIA
9145,2194,1,0,ARIZONA
9146,2037,1,61,ARIZONA
9147,1954,1,59,MICHIGAN
9148,2438,5,61,TEXAS
9149,2438,9,23,TEXAS
9150,2142,2,24,ARIZONA
9151,2073,3,70,TEXAS
9152,2209,5,64,TEXAS
9153,387,4,64,ARIZONA
9154,387,10,64,ARIZONA
9155,1934,1,64,ARIZONA
9156,2305,1,62,CALIFORNIA
9157,1775,1,60,CALIFORNIA
9158,2312,3,62,ARIZONA
9159,2144,31,62,CALIFORNIA
9160,271,22,62,CALIFORNIA
9161,2749,1,9,TEXAS
9162,1691,12,30,ARIZONA
9163,387,6,62,ARIZONA
9164,387,22,62,ARIZONA
9165,1691,11,62,ARIZONA
9166,2871,1,62,ARIZONA
9167,4083,4,0,ARIZONA
9168,2972,25,95,TEXAS
9169,208,14,62,TEXAS
9170,2749,1,9,TEXAS
9171,2666,1,62,CALIFORNIA
9172,1709,1,62,TEXAS
9173,2438,6,62,TEXAS
9174,2438,5,62,TEXAS
9175,646,2,62,MICHIGAN
9176,7331,891,9,GEORGIA
9177,2130,1,81,TEXAS
9178,1891,1,23,TEXAS
9179,75420,1,0,TEXAS
9180,2020,88,70,TEXAS
9181,2620,2,70,ARIZONA
9182,2020,57,70,TEXAS
9183,1819,7,70,TEXAS
9184,1691,2,70,ARIZONA
9185,652,2,70,MICHIGAN
9186,1934,50,70,ARIZONA
9187,2073,22,70,TEXAS
9188,1375,1,83,ARIZONA
9189,2149,1,75,TEXAS
9190,1775,5,20,CALIFORNIA
9191,883,4,10,TEXAS
9192,75379,327,0,TEXAS
9193,2013,2,80,ARIZONA
9194,2701,12,70,ARIZONA
9195,2312,6,20,ARIZONA
9196,2871,3,70,ARIZONA
9197,271,12,70,CALIFORNIA
9198,2061,4,20,TEXAS
9199,1709,24,70,TEXAS
9200,2020,68,70,TEXAS
9201,2312,6,20,ARIZONA
9202,2020,57,70,TEXAS
9203,10810,1,0,ARIZONA
9204,185,42,9,CALIFORNIA
9205,389,3,62,ARIZONA
9206,387,7,62,ARIZONA
9207,2142,5,62,ARIZONA
9208,387,13,62,ARIZONA
9209,387,1,62,ARIZONA
9210,2013,1,62,ARIZONA
9211,10336,2,0,ARIZONA
9212,322,1,62,TEXAS
9213,2486,1,62,TEXAS
9214,387,1,70,ARIZONA
9215,1934,50,70,ARIZONA
9216,2196,1,70,CALIFORNIA
9217,75374,1,0,MICHIGAN
9219,2142,6,62,ARIZONA
9220,1811,1,62,TEXAS
9221,1974,1,9,CALIFORNIA
9222,1691,1,62,ARIZONA
9223,2701,11,9,ARIZONA
9224,387,2,62,ARIZONA
9225,985,14,62,ARIZONA
9226,2438,15,62,TEXAS
9227,2637,1,9,TEXAS
9228,387,6,62,ARIZONA
9229,387,23,62,ARIZONA
9230,2002,1,60,FLORIDA
9231,1709,1,62,TEXAS
9232,387,23,62,ARIZONA
9234,168,4,62,ARIZONA
9235,387,20,62,ARIZONA
9236,2674,21,60,CALIFORNIA
9237,387,14,62,ARIZONA
9238,2020,4,62,TEXAS
9239,1691,1,62,ARIZONA
9240,2789,1,60,ARIZONA
9241,2666,1,62,CALIFORNIA
9242,1691,11,62,ARIZONA
9243,7331,861,9,GEORGIA
9244,2144,31,62,CALIFORNIA
9245,1560,1,62,MICHIGAN
9246,2620,18,62,ARIZONA
9247,1974,10,9,CALIFORNIA
9248,643,1,62,CALIFORNIA
9249,1819,6,62,TEXAS
9250,2701,1,62,ARIZONA
9251,1934,50,70,ARIZONA
9252,2754,5,70,CALIFORNIA
9253,1811,6,80,TEXAS
9254,2300,4,70,CALIFORNIA
9255,168,2,70,ARIZONA
9256,2037,11,10,ARIZONA
9257,1307,11,70,TEXAS
9258,1375,6,70,ARIZONA
9259,646,3,20,MICHIGAN
9260,1775,5,20,CALIFORNIA
9261,271,12,70,CALIFORNIA
9262,1691,2,70,ARIZONA
9263,1934,50,10,ARIZONA
9264,1819,3,70,TEXAS
9265,360,2,70,TEXAS
9266,1869,3,20,CALIFORNIA
9267,2620,2,70,ARIZONA
9268,75552,1,0,OHIO
9269,1819,12,73,TEXAS
9270,271,2,70,CALIFORNIA
9271,2214,14,70,ARIZONA
9272,2020,75,70,TEXAS
9273,1709,35,23,TEXAS
9274,2073,60,70,TEXAS
9275,1811,6,80,TEXAS
9276,127,1,70,TEXAS
9277,1709,44,70,TEXAS
9278,2486,25,70,TEXAS
9279,1954,1,70,MICHIGAN
9280,2438,56,10,TEXAS
9281,2020,88,70,TEXAS
9282,2620,2,70,ARIZONA
9283,771,1,70,CALIFORNIA
9284,2438,7,23,TEXAS
9285,437,9,70,CALIFORNIA
9286,168,2,70,ARIZONA
9287,1775,5,20,CALIFORNIA
9288,2300,18,70,CALIFORNIA
9289,1709,44,70,TEXAS
9290,2486,51,20,TEXAS
9291,2719,1,70,MICHIGAN
9292,2486,51,20,TEXAS
9293,2142,2,24,ARIZONA
9294,804,2,70,TEXAS
9295,7331,461,0,GEORGIA
9296,2002,1,60,FLORIDA
9297,16487,1,0,TEXAS
9298,2472,1,0,FLORIDA
9299,4083,4,0,ARIZONA
9300,2719,1,70,MICHIGAN
9301,2754,44,70,CALIFORNIA
9302,1819,3,70,TEXAS
9303,646,3,20,MICHIGAN
9304,2182,14,10,TEXAS
9305,1254,1,0,CALIFORNIA
9306,2914,47,62,CALIFORNIA
9307,64,1,62,CALIFORNIA
9308,271,11,62,CALIFORNIA
9309,2438,33,62,TEXAS
9310,15138,1,0,ARIZONA
9311,1560,1,62,MICHIGAN
9312,387,11,62,ARIZONA
9313,387,2,62,ARIZONA
9314,2620,18,62,ARIZONA
9315,804,6,64,TEXAS
9316,2020,67,60,TEXAS
9317,2144,74,62,CALIFORNIA
9318,1693,11,60,TEXAS
9319,2144,33,62,CALIFORNIA
9320,2142,2,24,ARIZONA
9321,110,3,20,TEXAS
9322,1869,6,10,CALIFORNIA
9323,2312,6,20,ARIZONA
9324,1811,6,10,TEXAS
9325,1934,4,70,ARIZONA
9326,75066,1,0,ARIZONA
9327,1869,3,20,CALIFORNIA
9328,1412,11,73,TEXAS
9329,185,1,9,CALIFORNIA
9330,2020,61,70,TEXAS
9331,2312,14,9,ARIZONA
9332,2300,1,70,CALIFORNIA
9333,75379,201,0,TEXAS
9334,185,1,9,CALIFORNIA
9335,2020,91,70,TEXAS
9336,1693,2,81,TEXAS
9337,2972,25,95,TEXAS
9338,1869,3,20,CALIFORNIA
9339,16143,1,0,ARIZONA
9340,2144,33,62,CALIFORNIA
9341,2759,1,70,CALIFORNIA
9342,2871,5,80,ARIZONA
9343,110,3,20,TEXAS
9344,2209,1,73,TEXAS
9345,2486,4,62,TEXAS
9346,387,1,62,ARIZONA
9347,2142,6,62,ARIZONA
9348,1954,8,67,MICHIGAN
9349,1871,1,62,ARIZONA
9350,1954,24,67,MICHIGAN
9351,2674,21,60,CALIFORNIA
9352,1819,15,67,TEXAS
9353,2486,65,67,TEXAS
9354,2214,3,62,ARIZONA
9355,2020,4,60,TEXAS
9356,387,56,70,ARIZONA
9357,1934,33,67,ARIZONA
9358,2438,12,62,TEXAS
9359,15165,1,0,CALIFORNIA
9360,387,1,62,ARIZONA
9361,2182,5,67,TEXAS
9362,387,8,62,ARIZONA
9363,2037,1,60,ARIZONA
9364,10068,1,0,ARIZONA
9365,1775,8,83,CALIFORNIA
9366,2486,1,62,TEXAS
9367,2759,1,9,CALIFORNIA
9368,2014,32,67,TEXAS
9369,387,52,70,ARIZONA
9370,3909,45,62,MICHIGAN
9371,2144,16,85,CALIFORNIA
9372,185,30,67,CALIFORNIA
9373,10225,1,0,MICHIGAN
9374,3901,7,67,MICHIGAN
9375,1693,1,60,TEXAS
9376,985,25,62,ARIZONA
9377,985,1,62,ARIZONA
9378,2305,1,62,CALIFORNIA
9379,2438,17,83,TEXAS
9380,2438,15,62,TEXAS
9381,2438,25,83,TEXAS
9382,16473,3,0,FLORIDA
9383,1974,13,67,CALIFORNIA
9384,410,1,62,TEXAS
9385,168,5,67,ARIZONA
9386,2305,1,62,CALIFORNIA
9387,2438,5,62,TEXAS
9388,2059,33,62,CALIFORNIA
9389,2620,17,84,ARIZONA
9390,3906,22,62,MICHIGAN
9391,271,24,67,CALIFORNIA
9392,2674,21,60,CALIFORNIA
9393,271,11,62,CALIFORNIA
9394,2786,18,60,MICHIGAN
9395,2438,11,30,TEXAS
9397,804,4,62,TEXAS
9399,2144,60,85,CALIFORNIA
9400,387,1,30,ARIZONA
9401,2182,2,60,TEXAS
9402,1984,2,0,ARIZONA
9403,1478,1,70,TEXAS
9404,2014,14,70,TEXAS
9405,2701,2,10,ARIZONA
9406,646,3,20,MICHIGAN
9407,2761,1,70,MICHIGAN
9408,2061,13,70,TEXAS
9409,2761,1,70,MICHIGAN
9410,2645,2,70,ARIZONA
9411,271,12,70,CALIFORNIA
9412,985,18,70,ARIZONA
9413,75531,1,0,ARIZONA
9414,1972,5,70,TEXAS
9415,646,3,20,MICHIGAN
9416,75379,108,0,CALIFORNIA
9417,2142,2,24,ARIZONA
9418,2142,2,24,ARIZONA
9419,2073,4,61,TEXAS
9420,2701,11,61,ARIZONA
9421,1819,1,59,TEXAS
9422,1709,1,61,TEXAS
9423,2438,5,61,TEXAS
9424,2806,1,61,CALIFORNIA
9425,1145,3,62,TEXAS
9426,2073,45,9,TEXAS
9427,1496,9,30,ARIZONA
9428,1496,8,70,ARIZONA
9429,2073,4,62,TEXAS
9430,2073,45,9,TEXAS
9431,2144,31,62,CALIFORNIA
9432,2628,2,81,TEXAS
9433,2312,1,30,ARIZONA
9434,1979,2,62,ARIZONA
9435,387,23,66,ARIZONA
9436,15119,1,0,ARIZONA
9437,2142,70,62,ARIZONA
9438,3909,1,62,MICHIGAN
9439,1979,2,62,ARIZONA
9440,2972,2,70,TEXAS
9441,2786,14,62,MICHIGAN
9442,2014,12,60,TEXAS
9443,3912,1,66,MICHIGAN
9444,1412,5,9,TEXAS
9445,2791,1,0,ARIZONA
9446,2872,6,66,TEXAS
9447,2144,31,62,CALIFORNIA
9448,2620,21,62,ARIZONA
9449,2791,1,0,ARIZONA
9450,2061,1,66,TEXAS
9451,110,7,64,TEXAS
9452,2073,4,66,TEXAS
9453,1891,22,32,TEXAS
9454,387,2,62,ARIZONA
9455,2754,2,66,CALIFORNIA
9456,10672,1,0,CALIFORNIA
9457,168,1,32,ARIZONA
9458,2020,68,70,TEXAS
9460,2438,6,30,TEXAS
9461,1452,2,73,TEXAS
9462,2438,7,70,TEXAS
9463,389,11,60,ARIZONA
9464,2486,1,66,TEXAS
9465,2438,6,30,TEXAS
9466,16291,1,0,MICHIGAN
9467,646,2,64,MICHIGAN
9468,2312,12,66,ARIZONA
9469,2144,31,62,CALIFORNIA
9470,1869,5,60,CALIFORNIA
9471,2061,4,20,TEXAS
9472,655,43,32,TEXAS
9473,2142,70,62,ARIZONA
9474,643,1,66,CALIFORNIA
9475,11016,1,0,TEXAS
9476,2438,11,62,TEXAS
9477,2620,18,32,ARIZONA
9478,2438,6,30,TEXAS
9479,168,4,62,ARIZONA
9480,2872,1,30,TEXAS
9481,15119,1,0,ARIZONA
9482,3911,2,60,MICHIGAN
9483,2020,50,70,TEXAS
9484,2438,15,32,TEXAS
9485,16359,1,0,MICHIGAN
9486,2073,4,62,TEXAS
9487,208,15,70,TEXAS
9488,104,1,62,TEXAS
9489,1709,1,62,TEXAS
9490,2701,2,10,ARIZONA
9491,2312,1,30,ARIZONA
9492,1871,1,66,ARIZONA
9493,2438,15,32,TEXAS
9494,2014,12,60,TEXAS
9495,2438,15,32,TEXAS
9496,2438,33,32,TEXAS
9497,1775,7,62,CALIFORNIA
9498,804,1,32,TEXAS
9499,1890,1,73,TEXAS
9500,4959,5,66,CALIFORNIA
9501,2645,10,62,ARIZONA
9502,2144,48,61,CALIFORNIA
9503,2230,1,30,TEXAS
9504,985,21,62,ARIZONA
9505,883,1,66,TEXAS
9506,2438,5,66,TEXAS
9507,110,1,64,TEXAS
9508,16077,1,0,CALIFORNIA
9509,2645,10,32,ARIZONA
9510,3912,7,30,MICHIGAN
9511,1807,2,9,CALIFORNIA
9512,11485,1,0,ARIZONA
9513,1954,31,62,MICHIGAN
9514,1954,1,62,MICHIGAN
9515,1819,1,30,TEXAS
9516,1709,51,62,TEXAS
9517,2144,73,62,CALIFORNIA
9519,1496,9,30,ARIZONA
9520,2020,4,30,TEXAS
9521,2144,74,62,CALIFORNIA
9522,1412,8,73,TEXAS
9523,1496,9,64,ARIZONA
9524,1691,11,62,ARIZONA
9525,2144,31,66,CALIFORNIA
9526,2144,31,62,CALIFORNIA
9527,168,4,62,ARIZONA
9528,2312,17,32,ARIZONA
9529,2073,45,9,TEXAS
9531,2701,11,66,ARIZONA
9532,2791,1,0,ARIZONA
9533,2142,5,62,ARIZONA
9534,2438,15,32,TEXAS
9535,208,14,32,TEXAS
9536,1307,1,30,TEXAS
9537,1709,35,23,TEXAS
9538,2312,6,20,ARIZONA
9539,10315,1,0,TEXAS
9540,2620,20,32,ARIZONA
9541,3911,2,66,MICHIGAN
9542,1811,1,30,TEXAS
9543,2749,4,20,TEXAS
9544,2438,6,30,TEXAS
9545,3911,2,60,MICHIGAN
9546,652,1,60,MICHIGAN
9547,3911,2,66,MICHIGAN
9548,389,1,60,ARIZONA
9549,389,1,64,ARIZONA
9550,2754,44,70,CALIFORNIA
9551,1869,3,20,CALIFORNIA
9552,2438,12,32,TEXAS
9553,16221,1,0,MICHIGAN
9554,1979,2,62,ARIZONA
9555,2438,15,32,TEXAS
9556,985,1,66,ARIZONA
9557,2059,5,70,CALIFORNIA
9558,2061,16,73,TEXAS
9559,15190,1,0,ARIZONA
9560,2312,12,62,ARIZONA
9561,985,20,62,ARIZONA
9562,1979,1,62,ARIZONA
9563,2438,6,30,TEXAS
9564,2061,4,70,TEXAS
9565,1819,1,60,TEXAS
9566,2645,10,61,ARIZONA
9567,2126,1,0,ARIZONA
9568,64,1,62,CALIFORNIA
9569,2620,20,62,ARIZONA
9570,2620,21,61,ARIZONA
9571,2144,33,62,CALIFORNIA
9572,2486,1,62,TEXAS
9573,1807,3,64,CALIFORNIA
9574,2786,14,62,MICHIGAN
9575,2620,18,62,ARIZONA
9576,410,1,64,TEXAS
9577,1954,1,8,MICHIGAN
9578,2142,70,66,ARIZONA
9579,2144,31,62,CALIFORNIA
9580,3909,1,62,MICHIGAN
9581,6867,13,0,TEXAS
9582,2144,48,62,CALIFORNIA
9583,2438,12,32,TEXAS
9584,185,42,66,CALIFORNIA
9585,2914,47,61,CALIFORNIA
9586,2312,12,66,ARIZONA
9587,2144,31,66,CALIFORNIA
9588,2059,33,30,CALIFORNIA
9589,208,1,30,TEXAS
9590,2620,18,32,ARIZONA
9591,185,42,66,CALIFORNIA
9592,2620,22,62,ARIZONA
9593,2300,9,9,CALIFORNIA
9594,2914,47,66,CALIFORNIA
9595,208,14,62,TEXAS
9596,2059,6,64,CALIFORNIA
9597,2144,33,62,CALIFORNIA
9598,2182,8,62,TEXAS
9599,168,1,32,ARIZONA
9600,1954,1,62,MICHIGAN
9601,2813,3,73,TEXAS
9603,1691,1,30,ARIZONA
9604,16087,1,0,ARIZONA
9605,985,1,66,ARIZONA
9606,2438,5,30,TEXAS
9607,1811,1,62,TEXAS
9608,2205,1,0,TEXAS
9609,1693,1,66,TEXAS
9610,1691,12,30,ARIZONA
9611,2438,33,66,TEXAS
9612,2438,5,66,TEXAS
9613,985,21,62,ARIZONA
9614,1307,2,66,TEXAS
9615,2002,1,32,FLORIDA
9616,2786,14,62,MICHIGAN
9617,2486,4,66,TEXAS
9618,2438,6,66,TEXAS
9619,2312,12,62,ARIZONA
9620,2020,68,70,TEXAS
9621,110,1,30,TEXAS
9622,2230,1,30,TEXAS
9623,1145,3,64,TEXAS
9624,2142,5,62,ARIZONA
9625,3911,2,66,MICHIGAN
9626,1954,1,62,MICHIGAN
9627,2205,1,0,TEXAS
9628,2144,33,62,CALIFORNIA
9629,2142,1,66,ARIZONA
9630,2674,21,60,CALIFORNIA
9631,452,1,62,TEXAS
9632,530,1,0,FLORIDA
9633,2312,15,60,ARIZONA
9634,1709,1,62,TEXAS
9635,2144,48,62,CALIFORNIA
9636,2144,31,62,CALIFORNIA
9637,804,4,62,TEXAS
9638,2312,1,30,ARIZONA
9639,2020,4,66,TEXAS
9640,168,4,62,ARIZONA
9641,2020,6,70,TEXAS
9642,2486,7,62,TEXAS
9643,168,1,32,ARIZONA
9644,2438,5,30,TEXAS
9645,1560,1,62,MICHIGAN
